definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img
4743711,474371,1,同same as‘钩心斗角’,gōu xīn dòu jiǎo,
4744311,474431,1,同same as‘钩稽’,gōujī,
4744511,474451,1,～儿,gōu∥liǎnr,
4744711,474471,1,same as勾结,gōujié,
4744911,474491,1,同same as‘钩针’,gōuzhēn,
4745111,474511,1,同same as‘勾栏’,gōulán,
4745211,474521,1,～儿,gōuhúnr,
4746011,474601,1,～儿,yún·liur,
4746411,474641,1,〈书fml.〉同same as‘丐’,gài,
4746811,474681,1,same as包饭(bāofàn)。,,
4746812,474681,2,same as包饭(bāo∥fàn)。€,,
4747612,474761,2,(～儿,bāo·tóur,
4748311,474831,1,same as包探,bāotàn,
4750612,475061,2,same as包银,bāoyín,
4751211,475121,1,同same as‘匆猝’,cōngcù,
4751311,475131,1,同same as‘匆促’cōngcù。也作also匆卒,cōngcù,
4751611,475161,1,〈书fml.〉同same as‘砰’,pēng,
4751711,475171,1,〈书fml.〉同same as‘陶’,táo,
4753111,475311,1,same as‘花子’,huā·zi,
4756211,475621,1,见see【春风化雨】,chūnfēng huàyǔ,
4758411,475841,1,(～儿,běi·biɑnr,
4758412,475841,2,same as北方,běifāng,
4760911,476091,1,same as匪患,fěihuàn,
4762011,476201,1,见see【单枪匹马】,dān qiāng pǐ mǎ,
4764511,476451,1,same as匾,biǎn,
4766711,476671,1,(～儿,shízì lùkǒur,
4767711,476771,1,同same as‘什锦’,shíjǐn,
4773811,477381,1,same as午觉,wǔjiào,
4774111,477411,1,same as午饭,wǔfàn,
4776711,477671,1,(～儿,bànjiér,
4777111,477711,1,〈方dial.〉same as半天,bàntiān,
4777711,477771,1,(～儿,bàndiǎnr,
4778012,477801,2,(～的,bàn shēng bù shú·de,
4778312,477831,2,〈方dial.〉(～儿,bànkōngr,
4779111,477911,1,(～儿,bànbiānr,
4781411,478141,1,same as华丽,huálì,
4785911,478591,1,〈书fml.〉同same as‘卓荦’,zhuóluò,
4789211,478921,1,(～儿,dāntiáor,
4789911,478991,1,(～儿,dānyǎnpír,
4792611,479261,1,same as卖力气,mài lì·qi,
4792911,479291,1,～儿,mài∥jìnr,
4794011,479401,1,～儿,mài∥hǎor,
4794311,479431,1,～儿,mài∥zuòr,
4796011,479601,1,(～儿,nánwèir,
4796711,479671,1,same as南,nán,
4796712,479671,2,same as南,nán,
4796811,479681,1,见see【八一南昌起义】,Bā-Yī Nánchāng Qǐyì,
4798411,479841,1,(～儿,nán·biɑnr,
4798412,479841,2,same as南,nán,
4798612,479861,2,(～儿,nánmiànr,
4801111,480111,1,(旧读〈zhuan>formerly pronouncedgǒng)〈书fml.〉同same as‘矿’{kuàng}。,,
4804211,480421,1,同same as‘鲁莽’,lǔmǎng,
4804711,480471,1,见see【彖辞】(tuàncí)。,,
4805111,480511,1,same as卧室,wòshì,
4807011,480701,1,(～儿,wèishēngqiúr,
4807812,480781,2,同same as‘昂’,áng,
4810511,481051,1,same as印泥,yìnní,
4810611,481061,1,～儿,yìn∥huār,
4810612,481061,2,(～儿,yìnhuār,
4813311,481331,1,同same as‘劭’,shào,
4813511,481351,1,same as即使,jíshǐ,
4814011,481401,1,same as即使,jíshǐ,
4814511,481451,1,〈书fml.〉same as即使,jíshǐ,
4815211,481521,1,same as卵,luǎn,
4815221,481522,1,〈方dial.〉same as卵,luǎn,
4815711,481571,1,same as蛋白,dànbái,
4815911,481591,1,same as卵,luǎn,
4818011,481801,1,same as‘卸载’,xiè∥zài,
4818411,481841,1,same as卸任,xiè∥rèn,
4820711,482071,1,同same as‘听事’,tīngshì,
4820811,482081,1,same as厅,tīng,
4820911,482091,1,〈方dial.〉same as厅,tīng,
4821011,482101,1,same as历代,lìdài,
4822411,482241,1,same as历代,lìdài,
4822511,482251,1,〈方dial.〉same as历书,lìshū,
4824311,482431,1,same as压场,yā∥chǎng,
4825511,482551,1,～儿,yā∥qìr,
4826011,482601,1,～儿,yā∥wànr,
4826811,482681,1,same as‘押韵’,yā∥yùn,
4828711,482871,1,(～的,hòudūndūn·de,
4830511,483051,1,(～儿,yuánzhǔr,
4832411,483241,1,见see【化合价】,huàhéjià,
4833011,483301,1,见see【核武器】,héwǔqì,
4833711,483371,1,(～儿,yuánfēngr,
4834011,483401,1,同same as‘缘故’,yuángù,
4834511,483451,1,(～儿,yuányàngr,
4835811,483581,1,同same as‘缘由’,yuányóu,
4837611,483761,1,同same as‘元配’,yuánpèi,
4838411,483841,1,〈方dial.〉same as厨师,chúshī,
4839111,483911,1,〈书fml.〉同same as‘私’,sī,
4839711,483971,1,same as去年,qùnián,
4842411,484241,1,same as参看,cānkàn,
4843711,484371,1,same as参看,cānkàn,
4843811,484381,1,同same as‘参与’,cānyù,
4844111,484411,1,见see[叆叇],àidài,
4846711,484671,1,(～儿,shuāngxiǎngr,
4847611,484761,1,(～儿,shuāngliàor,
4848111,484811,1,(～儿,shuāngyǎnpír,
4851411,485141,1,见see【拉尼娜现象】,lānínà xiànxiàng,
4856411,485641,1,same as反话,fǎnhuà,
4858911,485891,1,same as发票,fāpiào,
4859812,485981,2,同same as‘发愤’,fāfèn,
4863012,486301,2,〈方dial.〉same as发脾气,fā pí·qi,
4864811,486481,1,same as发疯,fā∥fēng,
4865711,486571,1,见see【焙粉】,bèifěn,
4869812,486981,2,〈方dial.〉same as叔祖,shūzǔ,
4869912,486991,2,〈方dial.〉same as叔祖母,shūzǔmǔ,
4870311,487031,1,(～儿,qǔlèr,
4872611,487261,1,同same as‘取消’,qǔxiāo,
4873811,487381,1,same as受胎,shòu∥tāi,
4875111,487511,1,(～儿,shòuqibāor,
4878911,487891,1,～儿,biàn∥wèir,
4880511,488051,1,(～儿,biàn xìfǎr,
4881311,488131,1,～儿,biàn∥yàngr,
4884011,488401,1,同same as‘序文’,xùwén,
4884311,488431,1,同same as‘序言’,xùyán,
4886311,488631,1,(～儿,kǒuxìnr,
4886712,488671,2,〈旧指old〉same as口令,kǒulìng,
4886812,488681,2,same as口气,kǒu·qì,
4887111,488711,1,same as口北,Kǒuběi,
4887411,488741,1,(～儿,kǒutóuyǔr,
4887711,488771,1,same as‘口轻’,kǒuqīng,
4889211,488921,1,〈方dial.〉same as‘口轻’,kǒuqīng,
4890012,489001,2,见see【口赋】,kǒufù,
4890411,489041,1,(～儿,kǒuzhàor,
4894411,489441,1,(～儿,gǔfāngr,
4895111,489511,1,same as古董,gǔdǒng,
4895511,489551,1,same as古书,gǔshū,
4895911,489591,1,same as古体诗,gǔtǐshī,
4896912,489691,2,same as古体诗,gǔtǐshī,
4898411,489841,1,same as念叨,niàn·dɑo,
4900012,490001,2,same as只顾,zhǐgù,
4900611,490061,1,same as‘较劲’,jiào∥jìn,
4900711,490071,1,same as‘叫花子’,jiàohuā·zi,
4901011,490101,1,(～儿,jiàomíngr,
4901611,490161,1,～儿,jiào∥hǎor,
4901911,490191,1,(～儿,jiàozuòr,
4902211,490221,1,same as‘较真’,jiào∥zhēn,
4903111,490311,1,～儿,jiào∥húnr,
4903611,490361,1,same as叮,dīng,
4903711,490371,1,同same as‘丁当’,dīngdāng,
4904411,490441,1,same as古兰经,Gǔlánjīng,
4904511,490451,1,same as可更新资源,kěgēngxīn zīyuán,
4905611,490561,1,(～的,kěliánbābā·de,
4905811,490581,1,(～儿,kéliánjiànr,
4907711,490771,1,〈方dial.〉(～儿,kěshēnr,
4908313,490831,3,same as台,tái,
4908811,490881,1,(～儿,táibùr,
4910611,491061,1,same as叱呵,chìhē,
4911011,491101,1,〈书fml.〉same as史书,shǐshū,
4912911,491291,1,见see【机会主义】,jīhuì zhǔyì,
4913012,491301,2,同same as‘右首’,yòushǒu,
4913311,491331,1,same as右边,yòu·biɑn,
4915611,491561,1,同same as‘号啕’,háotáo,
4916011,491601,1,(～儿,hàotóur,
4918411,491841,1,见see【神甫】,shén·fu,
4918611,491861,1,见see【叹观止矣】,tàn guān zhǐ yǐ,
4918811,491881,1,same as叹气,tàn∥qì,
4919811,491981,1,same as‘唧唧喳喳’,jī·jizhāzhā,
4921711,492171,1,～儿,chī∥jìnr,
4921712,492171,2,(～儿,chījìnr,
4923711,492371,1,same as吃素,chīsù,
4923811,492381,1,(～儿,chī qiāngzǐr,
4925411,492541,1,(～儿,chī lǎoběnr,
4926911,492691,1,～儿,chī∥shír,
4928612,492861,2,same as合身,hé∥shēn,
4929611,492961,1,见see【四呼】,sìhū,
4930212,493021,2,同same as‘盒子’,hé·zi,
4930311,493031,1,same as合适,héshì,
4930712,493071,2,同same as‘合适’,héshì,
4931011,493101,1,same as合意,hé∥yì,
4931811,493181,1,〈方dial.〉same as合叶,héyè,
4933311,493331,1,(～儿,héqúnr,
4934511,493451,1,same as‘饸饹’,hé·le,
4936411,493641,1,same as‘调卷’,diào∥juàn,
4936711,493671,1,same as‘铫子’(diào·zi)。,,
4936811,493681,1,same as吊丧,diào∥sāng,
4938511,493851,1,same as吊楼,diàolóu,
4938611,493861,1,same as吊带,diàodài,
4939911,493991,1,同same as‘同人’,tóngrén,
4940211,494021,1,(～儿,tóngbànr,
4941911,494191,1,见see【异曲同工】,yì qǔ tóng gōng,
4947411,494741,1,(～儿,míngdānr,
4951512,495151,2,(～儿,míngcír,
4951911,495191,1,same as后代,hòudài,
4951912,495191,2,same as后裔,hòuyì,
4952112,495211,2,same as子孙,zǐsūn,
4952611,495261,1,(～儿,hòubàntiānr,
4952711,495271,1,〈方dial.〉(～儿,hòubànshǎngr,
4954111,495411,1,same as后面,hòu·miɑn,
4954112,495411,2,same as后面,hòu·miɑn,
4954113,495411,3,〈方dial.〉same as后来,hòulái,
4954911,495491,1,(～儿,hòuyǐngr,
4955211,495521,1,见see【吃后悔药】,chī hòuhuǐyào,
4955414,495541,4,(～儿,hòushǒur,
4958811,495881,1,(～儿,hòugēnr,
4958912,495891,2,(～儿,hòulùr,
4959011,495901,1,(～儿,hòushēnr,
4959012,495901,2,(～儿,hòushēnr,
4959013,495901,3,(～儿,hòushēnr,
4959211,495921,1,～儿,hòu·biɑnr,
4961211,496121,1,～儿,tǔ∥suìr,
4961711,496171,1,～儿,tǔ∥huàr,
4963111,496311,1,见see【矢量】,shǐliàng,
4966211,496621,1,same as吟咏,yínyǒng,
4967011,496701,1,〈拟声词onom.〉他光着脚在雨地里～～地走。,He squelched barefoot in the rain.,
4967121,496712,1,"〈拟声词onom.〉～一声,闸门关上了。",The sluice gate clanked shut.,
4968811,496881,1,same as‘含糊’,hán·hu,
4970111,497011,1,same as听凭,tīngpíng,
4970511,497051,1,～儿,tīng∥xīnr,
4971311,497131,1,～儿,tīng∥hēr,
4973711,497371,1,～儿,kēng∥shēngr,
4973811,497381,1,～儿,kēng∥qìr,
4975211,497521,1,见see[噌吰](chēnghóng)。?,,
4977411,497741,1,见see【磁铁】,cítiě,
4979913,497991,3,(～儿,chuī∥fēngr,
4984111,498411,1,同same as‘告诫’,gàojiè,
4987711,498771,1,同same as‘呃’(è)。2.形容鸟鸣声。,chirping of a bird,
4990311,499031,1,同same as‘訾’(zǐ)。2.同same as‘啙’,zǐ,
4990312,499031,2,同same as‘啙’,zǐ,
4990711,499071,1,同same as‘呱嗒’(guādā)。,,
4990721,499072,1,same as‘呱嗒’(guā·dɑ)。,,
4991811,499181,1,〈方dial.〉same as哈欠,hā·qiɑn,
4991911,499191,1,same as呵斥,hēchì,
4994111,499411,1,同same as‘呼哧’,hūchī,
4995111,499511,1,same as命运,mìngyùn,
4996011,499601,1,～儿,zā∥zuǐr,
5000311,500031,1,same as和平谈判,hépíng tánpàn,
5000813,500081,3,同same as‘咳’,hāi,
5001611,500161,1,同same as‘喀吧’,kābā,
5001711,500171,1,同same as‘喀哒’,kādā,
5001811,500181,1,同same as‘喀嚓’,kāchā,
5001911,500191,1,same as‘咕唧’(gū·ji)。€),,
5001921,500192,1,同same as‘咕唧’(gūjī)。,,
5002421,500242,1,same as咕哝,gū·nong,
5003111,500311,1,见see【大大咧咧】,dà·dɑliēliē,
5004211,500421,1,〈拟声词onom.〉扁担压得～～地直响。,The carrying pole creaked under the load.,
5004311,500431,1,同same as‘格格’(gēgē)。,,
5004411,500441,1,〈拟声词onom.〉从楼梯上传来了～～的皮靴声,The clops of boots against the stairs could be heard.,
5004611,500461,1,〈书fml.〉同same as‘笑’,xiào,
5005011,500501,1,(～的,xiánjīnjīn·de,
5005311,500531,1,同same as‘唵’(ǎn)。⇒咹ān,,
5005321,500532,1,同same as‘唵’(ān)。⇒咹ǎn,,
5005611,500561,1,same as咽,yān,
5006712,500671,2,同same as‘哀号’,āiháo,
5009211,500921,1,见see【评头论足】,píng tóu lùn zú,
5010911,501091,1,same as品评,pǐnpíng,
5011811,501181,1,同same as‘轰动’,hōngdòng,
5012911,501291,1,同same as‘哇啦’,wālā,
5013111,501311,1,see【打哈哈】,dǎ hā·hɑ,
5013711,501371,1,(～儿,hǎ·bɑgǒur,
5014311,501431,1,～儿,xiǎng·dongr,
5015811,501581,1,(～儿,xiǎngbír,
5016511,501651,1,same as冷场,lěng∥chǎng,
5016611,501661,1,〈方dial.〉same as哑巴,yǎ·bɑ,
5016811,501681,1,see【吃哑巴亏】,chī yǎ·bākuī,
5016911,501691,1,见see【瞎炮】,xiāpào,
5017013,501701,3,(‘哑’旧读〈zhuan>formerly pronouncedè)〈书fml.〉形容笑声{sound of laughing}:～失笑。{cannot help laughing; unable to stifle a laugh},,
5017911,501791,1,"〈拟声词onom.〉～一声,墙倒了",The wall fell with a crash.,
5020812,502081,2,(～儿,kūqiāngr,
5021511,502151,1,见see[啁哳],zhāozhā,
5022312,502231,2,same as哽咽,gěngyè,
5022411,502241,1,same as哽,gěng,
5024011,502401,1,见see【齿唇音】,chǐchúnyīn,
5024111,502411,1,〈书fml.〉同same as‘悒’,yì,
5024311,502431,1,同same as‘欷歔’,xīxū,
5024611,502461,1,同same as‘棠棣’(tángdì)。,,
5025511,502551,1,见see[唣](luózào)。,,
5025911,502591,1,same as‘叽咕’,jī·gu,
5026311,502631,1,same as‘叽叽嘎嘎’,jī·jigāgā,
5026811,502681,1,same as卖,mài,
5027211,502721,1,见see【历史唯心主义】,lìshǐ wéixīn zhǔyì,
5027511,502751,1,见see【历史唯物主义】,lìshǐ wéiwù zhǔyì,
5028011,502801,1,同same as‘唱工’,chànggōng,
5028611,502861,1,(～儿,chànggōngr,
5028911,502891,1,(～儿,chàngběnr,
5029411,502941,1,same as唱片,chàngpiàn,
5029511,502951,1,〈方dial.〉same as唱片,chàngpiàn,
5030111,503011,1,〈书fml.〉same as唱和(chànghè)①。€,,
5030311,503031,1,(～儿,chàng gāodiàor,
5030422,503042,2,同same as‘俺’,ǎn,
5031311,503131,1,同same as‘呼哨’,hūshào,
5031411,503141,1,same as‘呼扇’,hū·shān,
5034211,503421,1,见see【十四行诗】,shísìhángshī,
5035711,503571,1,同same as‘喋’(dié)。⇒啑shà,,
5035721,503572,1,同same as‘唼’shà。2.同same as‘歃’,shà,
5035722,503572,2,同same as‘歃’,shà,
5035811,503581,1,同same as‘喋血’,diéxuè,
5036411,503641,1,同same as‘拉拉队’,lālāduì,
5042011,504201,1,(～的,chuǎnxūxū·de,
5042711,504271,1,(～的,xǐchōngchōng·de,
5043111,504311,1,same as‘蟢子’,xǐ·zi,
5043812,504381,2,〈方dial.〉same as红蛋,hóngdàn,
5044211,504421,1,(～的,xǐzīzī·de,
5045611,504561,1,(～儿,hē mòshuǐr,
5047411,504741,1,见see【嘹喨】,liáoliàng,
5047512,504751,2,同same as‘唁’,yàn,
5048111,504811,1,(～儿,pēnzuǐr,
5048711,504871,1,〈方dial.〉same as喷壶,pēnhú,
5052211,505221,1,同same as‘吱’(zī)。,,
5052611,505261,1,see【京二胡】,jīng'èrhú,
5053621,505362,1,见see[嗻](chēzhē)。⇒嗻zhè,,
5053911,505391,1,same as‘滴答’(dī·dɑ)。,,
5053921,505392,1,同same as‘滴答’(dīdā)。,,
5055111,505511,1,same as‘玍子’,gǎ·zi,
5055511,505551,1,〈书fml.〉同same as‘呼’,hū,
5055711,505571,1,〈书fml.〉同same as‘歔欷’,xūxī,
5055921,505592,1,(～儿,dēir,
5056311,505631,1,same as嘟囔,dū·nɑng,
5056413,505641,3,(～儿,dū·lur,
5057711,505771,1,〈方dial.〉(～儿,zuǐtóur,
5057811,505781,1,〈方dial.〉same as嘴,zuǐ,
5058012,505801,2,same as嘴,zuǐ,
5059711,505971,1,同same as‘嘹亮’,liáoliàng,
5059911,505991,1,同same as‘嬉皮笑脸’,xī pí xiào liǎn,
5060611,506061,1,同same as‘吸’,xī,
5060711,506071,1,〈书fml.〉同same as‘翕动’,xīdòng,
5060811,506081,1,同same as‘扑哧’,pūchī,
5061011,506101,1,同same as‘扑通’,pūtōng,
5062911,506291,1,〈书fml.〉同same as‘叫’,jiào,
5063511,506351,1,same as‘劈里啪啦’,pī·lipālā,
5064111,506411,1,同same as‘号啕’,háotáo,
5064211,506421,1,同same as‘号啕’,háotáo,
5065911,506591,1,same as囚犯,qiúfàn,
5066511,506651,1,"～一看,都是果树。","Looking around, one can see a vast expanse of fruit trees;",
5067711,506771,1,(～儿,sìhéyuànr,
5069111,506911,1,(～儿,sìfāngbùr,
5070211,507021,1,(～儿,sìbiānr,
5071411,507141,1,〈方dial.〉same as回扣,huíkòu,
5071513,507151,3,(～儿,huíxìnr,
5072111,507211,1,(～儿,huídānr,
5072511,507251,1,〈方dial.〉same as回嘴,huí∥zuǐ,
5072811,507281,1,same as回声,huíshēng,
5074211,507421,1,(～儿,huítiěr,
5074711,507471,1,见see【热带】,rèdài,
5075811,507581,1,same as回条,huítiáo,
5076011,507601,1,same as回访,huífǎng,
5077011,507701,1,(～儿,huítiáor,
5077611,507761,1,同same as‘洄游’,huíyóu,
5077711,507771,1,same as回忆,huíyì,
5078811,507881,1,～儿,huí∥shénr,
5080811,508081,1,(～儿,huíhuàr,
5082411,508241,1,same as回声,huíshēng,
5082612,508261,2,〈书fml.〉same as回忆,huíyì,
5082911,508291,1,same as回纥,Huíhé,
5083411,508341,1,same as因数,yīnshù,
5083412,508341,2,same as因式,yīnshì,
5083911,508391,1,same as约数,yuēshù,
5084411,508441,1,(～儿,yīnyóur,
5086711,508671,1,见see【尖团音】,jiāntuányīn,
5086811,508681,1,same as鳖,biē,
5087911,508791,1,same as园,yuán,
5089711,508971,1,same as围攻,wéigōng,
5090412,509041,2,同same as‘圩子’,wéi·zi,
5090413,509041,3,同same as‘帷子’,wéi·zi,
5091811,509181,1,同same as‘囹圄’,língyǔ,
5091911,509191,1,同same as‘痼习’,gùxí,
5092711,509271,1,同same as‘故步自封’,gù bù zì fēng,
5095211,509521,1,same as国力,guólì,
5096711,509671,1,same as中央税,zhōngyāngshuì,
5102511,510251,1,见see【六一儿童节】,Liù-Yī ≦rtóng Jié,
5103011,510301,1,见see【五一劳动节】,Wǔ-Yī Láodòng Jié,
5103211,510321,1,见see【三八妇女节】,Sān-Bā Fùnǚ Jié,
5106511,510651,1,same as图章,túzhāng,
5107111,510711,1,(～儿,túdīngr,
5107511,510751,1,见see【方枘圆凿】,fāng ruì yuán záo,
5108111,510811,1,(～儿,yuánquānr,
5108212,510821,2,见see【跑圆场】,pǎoyuánchǎng,
5109311,510931,1,(～儿,yuánzhuōmiànr,
5109811,510981,1,(～的,yuángǔngǔn·de,
5111111,511111,1,(～的,yuángǔgǔ·de,
5111711,511171,1,见see【厩肥】,jiùféi,
5113111,511311,1,见see【第二次国内革命战争】,Dì ⊿r Cì Guónèi Gémìng Zhànzhēng,
5114212,511421,2,(～儿,tǔfāngr,
5115211,511521,1,same as土产,tǔchǎn,
5116411,511641,1,same as土话,tǔhuà,
5121711,512171,1,"(对某事、某行业)了解底细,富有经验;same as内行",nèiháng,
5121911,512191,1,(～儿,zàipǔr,
5122412,512241,2,同same as‘围子’,wéi·zi,
5125211,512521,1,(～儿,dìgěngr,
5125412,512541,2,same as地皮,dìpí,
5125811,512581,1,(～儿,dìtóur,
5125813,512581,3,〈方dial.〉(～儿,dìtóur,
5127311,512731,1,(～儿,dìtānr,
5127711,512771,1,same as方志,fāngzhì,
5128512,512851,2,same as地面,dìmiàn,
5129711,512971,1,(～儿,dìlòur,
5129811,512981,1,见see【固体潮】,gùtǐcháo,
5131111,513111,1,(～儿,dìpír,
5131611,513161,1,same as地秤,dìchèng,
5132511,513251,1,见see【天荒地老】,tiān huāng dì lǎo,
5132712,513271,2,〈方dial.〉same as地基,dìjī,
5133311,513331,1,见see【天翻地覆】,tiān fān dì fù,
5137711,513771,1,见see【黑洞】,hēidòng,
5138311,513831,1,(～儿,kǎnjiānr,
5138411,513841,1,same as坏人,huàirén,
5139011,513901,1,〈方dial.〉(～儿,huàishuǐr,
5139211,513921,1,same as坏人,huàirén,
5140811,514081,1,(～儿,zuòdiànr,
5143111,514311,1,〈书fml.〉same as坐月子,zuò yuè·zi,
5144011,514401,1,见see【后鞧】,hòuqiū,
5144511,514451,1,～的,kēng·kengwāwā·de,
5144611,514461,1,same as坑,kēng,
5147911,514791,1,(～儿,féntóur,
5148111,514811,1,same as坟墓,fénmù,
5148112,514811,2,same as坟地,féndì,
5148311,514831,1,〈方dial.〉same as坠,zhuì,
5148313,514831,3,same as坠琴,zhuìqín,
5148911,514891,1,same as坡地,pōdì,
