rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
4897,2,剽,piāo,,,动,窃取；抄袭,剽取｜剽窃
4897,3,剽,piāo,,,形,〈文〉（动作）轻快；敏捷,剽疾｜剽悍
4898,1,锬,tán,,,名,〈文〉 长矛,
4899,1,滘,jiào,,,名,河道分支或汇合的地方（多用于地名）,道滘｜何滘（均在广东）。
4900,1,麋,mí,,,名,麋鹿,
4901,1,扈,hù,,,动,〈文〉随从；护卫,扈从｜扈卫
4901,2,扈,hù,,,名,姓,
4902,1,鎏,liú,,,名,〈文〉成色好的黄金,
4903,1,熜,cōng,,,名,〈文〉微火；热气,
4903,2,熜,cōng,,,,囱 现在一般写作“囱”,
4904,1,忪,zhōng,,,形,〈文〉 惊恐；惊惧,悸忪
4905,1,澶,chán,澶渊,chányuān,名,古地名，在今河南濮阳西南。公元1005年，宋辽在此订立澶渊之盟,
4906,1,莒,jǔ,,,名,莒县，地名，在山东,
4907,1,綦,qí,,,副,〈文〉极；非常,家境綦贫｜希望綦切｜綦难
4907,2,綦,qí,,,名,姓,
4908,1,珏,jué,,,名,〈文〉 合在一起的两块玉,
4909,1,诃,hē,,,,音译用字，用于“诃子”、“契诃夫”（俄国作家）、《摩诃婆罗多》（古印度长篇叙事诗）等,
4909,2,诃,hē,,,名,姓,
4910,1,髁,kē,,,名,骨头两端靠近关节处的凸出部分,枕骨髁｜髁间窝
4911,1,鲈,lú,,,名,鱼，体侧扁而长，口大，下颌凸出。捕食鱼虾。栖息于近海，也进入淡水,
4913,1,郦,lì,,,名,古县名，在今河南南阳西北,
4913,2,郦,lì,,,名,姓,
4914,1,璁,cōng,,,名,〈文〉 像玉的美石,
4916,1,勐,měng,,,名,傣语音译 ，指平坦的地区。曾用作云南傣族地区行政区划单位，现仍用于地名，如勐海县,
4917,1,龇,zī,,,动,张嘴露出牙齿,龇出两颗牙｜龇牙咧嘴
4918,1,夬,guài,,,名,《周易》六十四卦之一,
4919,1,嗪,qín,,,,音译用字，用于“哌（pài）嗪”等,
4920,1,飨,xiǎng,,,动,〈文〉设酒宴招待,飨宴｜飨客
4920,2,飨,xiǎng,,,动,泛指请人享用,以飨读者
4923,1,涔,cén,涔涔,céncén,形,形容雨、汗、血、泪等不断流下或渗出的样子,
4923,2,涔,cén,涔涔,céncén,形,天色阴沉,雪意涔涔
4925,1,齁,hōu,,,动,食物太咸或太甜而使口腔和嗓子感到不好受,咸得齁人｜这糖太甜，别齁着。
4925,2,齁,hōu,,,副,〈口〉用在形容词前，表示程度高，相当于“很” “非常”（多表示不满意）,齁咸｜齁酸｜齁苦｜齁热｜齁疼
4926,1,莠,yǒu,,,名,一年生草本植物，形状像禾，圆锥形花序密集成圆柱形，像狗尾，是常见的田间杂草。俗称狗尾草,
4926,2,莠,yǒu,,,形,〈文〉坏；恶,莠言乱政｜良莠不齐｜莠民
4927,1,昶,chǎng,,,形,〈文〉 白天时间长,
4928,1,芫,yuán,芫花,yuánhuā,名,落叶灌木，叶子椭圆形，开淡紫色花，核果白色。花可供观赏，花蕾可以做药材,
4931,1,蓁,zhēn,蓁蓁,zhēnzhēn,,形容草木茂盛的样子,桃之夭夭，其叶蓁蓁。
4933,1,谌,chén,,,动,〈文〉相信,天难谌，命靡常
4933,2,谌,chén,,,副,〈文〉确实；诚然,谌荏弱而难持
4933,3,谌,chén,,,名,姓,
4934,1,珈,jiā,,,名,古代妇女的一种玉饰,
4935,1,邝,kuàng,,,名,姓,
4937,1,暝,míng,,,形,〈文〉 昏暗 大雾昼 暝 天黑 日欲 暝 黄昏 暝 色,
4938,1,岫,xiù,,,名,〈文〉 岩穴；山洞 云无心以出 岫 泛指山 远 岫,
4939,1,氽,tǔn,,,动,某些地区指物体在水上漂浮,
4939,2,氽,tǔn,,,动,某些地区指用油炸,油氽蚕豆
4940,1,舫,fǎng,,,名,船,画舫｜游舫
4941,1,俸,fèng,,,名,俸禄,薪俸
4942,1,璜,huáng,,,名,〈文〉 玉器，形状像半块璧,
4943,1,靥,yè,,,名,〈文〉 酒窝,酒靥｜笑靥
4946,1,懋,mào,,,形,〈文〉 勤勉 懋 学 勉励 懋 赏 盛大 懋 功 | 懋 典,
4947,1,蝾,róng,蝾螈,róngyuán,名,两栖动物，形状像蜥蜴，长约7厘米，背黑色，有蜡光，腹面朱红色，有黑色斑点。生活在池沼或湿地草丛中，捕食昆虫等小动物,
4948,1,腠,còu,腠理,còulǐ,名,中医指皮肤上的纹理和皮下肌肉之间的空隙,
4949,1,訾,zǐ,,,动,〈文〉 毁谤；非议,訾毁｜訾议
4949,2,訾,zī,,,动,〈文〉衡量；计算,訾粟而税
4949,3,訾,zī,,,名,姓,
4950,1,贲,bēn,,,动,〈文〉奔跑,虎贲
4950,2,贲,bēn,,,名,姓,
4950,3,贲,féi,,,名,姓,
4951,1,麸,fū,,,名,麸子,
4953,1,茴,huí,,,,见下。 茴香 茴香豆,
4954,1,桉,ān,,,名,桉树，常绿乔木，树干高且直。木质坚韧，可做枕木、矿柱、桥梁等。叶和小枝可提取桉油,
4956,1,瘘,lòu,,,名,〈文〉瘰（luǒ）疬,
4956,2,瘘,lòu,,,名,瘘管,肠瘘｜肛瘘
4957,1,楮,chǔ,,,名,构2 〈文〉纸的代称（古代用构树皮造纸） 笔 楮 难尽 | 临 楮 草草,
4959,1,钒,fán,,,名,金属元素，符号V。银白色，耐腐蚀，质硬。主要用于制造合金钢，也用于原子能工业,
4960,1,谫,jiǎn,,,形,〈文〉 浅薄,谫陋
4961,1,鸢,yuān,,,名,猛禽，上体暗褐色杂棕白色，下体大部分是灰棕色带黑褐色纵纹，上嘴弯曲，趾有利爪，翼大，善于飞翔。吃蛇、鼠、鱼和其他鸟类。比鹰略小，通称老鹰,
4962,1,苡,yǐ,,,名,指薏（yì）苡,苡仁
4963,1,桧,guì,,,名,常绿乔木，幼树叶针形，大树叶鳞形。木材细致坚实，有香气，可供建筑及制作家具等用,
4963,2,桧,huì,,,,用于人名，如秦桧（南宋奸臣）,
4964,1,豕,shǐ,,,名,〈文〉 猪,豕食丐衣｜豕突狼奔
4965,1,氙,xiān,,,名,非金属元素，符号 Xe。无色无臭无味气体，空气中含量极少，具有极高的发光强度，能吸收X射线。可用来充填光电管、闪光灯和氙气高压灯,
4967,1,镞,zú,,,名,〈文〉 箭头,矢镞
4968,1,麂,jǐ,,,名,鹿的一种。体形较小，口中有长牙，雄的有短角，腿细而有力，毛黄黑色。产于我国的有黄麂、黑麂、菲氏麂和赤麂，其中黑麂属国家保护动物，已列为国际濒危动物。通称麂子,
4970,1,呲,cī,,,动,〈口〉 训斥,又挨呲儿了吧?｜老爱呲儿人
4972,1,浒,hǔ,,,名,〈文〉 水边,
4972,2,浒,xǔ,,,,用于地名。如：浒湾，在江西；浒墅关，在江苏,
4974,1,汴,biàn,,,名,汴水，古水名，即今河南荥阳西南的索河,
4974,2,汴,biàn,,,名,河南开封的别称,
4974,3,汴,biàn,,,名,姓,
4975,1,桢,zhēn,,,名,古代筑土墙时竖立在两端的木柱；泛指支柱,
4975,2,桢,zhēn,,,名,姓,
4976,1,濯,zhuó,,,动,清洗,洗濯
4977,1,鬻,yù,,,动,〈文〉 卖,卖儿鬻女｜卖官鬻爵｜鬻画
4979,1,殓,liàn,,,动,把死人装入棺材,入殓｜装殓
4980,1,蹇,jiǎn,,,形,〈文〉跛；瘸,蹇足
4980,2,蹇,jiǎn,,,形,〈文〉艰难；迟钝,蹇涩
4980,3,蹇,jiǎn,,,名,姓,
4981,1,璎,yīng,,,名,〈文〉 像玉的石头,
4985,1,莳,shì,,,动,〈文〉种植,播莳五谷｜莳花
4985,2,莳,shì,,,动,移栽,莳秧
4985,3,莳,shí,莳萝,shíluó,名,一年或多年生草本植物，羽状复叶，开黄色小花。籽实可以提取芳香油，也可以做药材,
4986,1,畿,jī,,,名,古代称国都附近的地方,京畿｜畿辅
4987,1,腓,féi,,,名,腓肠肌,
4988,1,禚,zhuó,,,名,姓,
4989,1,牯,gǔ,,,名,牯牛,
4991,1,迤,yǐ,,,动,地势斜着延伸,黄河由此迤向东北。
4991,2,迤,yǐ,,,介,表示在某一方向上的延伸，相当于“往” “向”,村庄迤北为一小河。
4993,1,渌,lù,,,形,〈文〉清澈,渌水荡漾清猿啼
4993,2,渌,lù,,,名,渌水，水名，发源于江西，流经湖南入湘江,
4994,1,舐,shì,,,动,〈文〉 舔 舐 犊情深 | 吮痈 舐 痔 掭（tiàn） 举笔 舐 墨,
4995,1,啻,chì,,,副,〈文〉 仅；只（多用于否定或反问）,不啻｜何啻｜奚啻
4997,1,泫,xuàn,,,动,水珠滴下,花上露犹泫
4997,2,泫,xuàn,,,形,形容流泪的样子,涕泫流而沾巾
4998,1,旻,mín,,,名,〈文〉 天空,旻天｜苍旻
4999,1,爨,cuàn,,,动,〈文〉 烧火做饭 分 爨 | 爨 具 炉灶 厨 爨 姓,
5000,1,绉,zhòu,,,名,一种织出特殊皱纹的丝织品,真丝双面绉。通称绉纱。
5001,1,咣,guāng,,,拟声,模拟物体撞击震动的声音,咣的一声，脸盆掉在地上了。
5002,1,昝,zǎn,,,名,姓,
5004,1,揎,xuān,,,动,〈文〉 卷起或捋起袖子,揎臂（捋袖子露出手臂）。
5005,1,汩,gǔ,汩汩,gǔgǔ,,模拟水流动的声音,泉水汩汩流淌
5006,1,郸,dān,,,,用于地名。如：郸城，在河南；邯郸，在河北,
5006,2,郸,dān,,,名,姓,
5007,1,陟,zhì,,,动,〈文〉 登，从低处走向高处 陟 山 晋升 黜 陟,
5008,1,仫,mù,仫佬族,mùlǎozú,名,我国少数民族之一。主要分布在广西,
5010,1,恽,yùn,,,名,姓,
5011,1,枥,lì,,,名,〈文〉 马槽,老骥伏枥，志在千里。
5012,1,痦,wù,痦子,wùzi,名,皮肤上隆起的红色或黑褐色的痣,
5013,1,缬,xié,,,名,〈文〉 有花纹的丝织品,
5014,1,羯,jié,,,名,我国古代民族，曾附属匈奴，散居于上党郡（今山西潞城一带）。东晋时在黄河流域建立后赵政权（公元311—334年）,
5015,1,鞑,dá,鞑靼,dádá,名,俄罗斯联邦的民族之一。主要分布在鞑靼斯坦共和国,
5016,1,圻,qí,,,名,〈文〉地的边界,边圻
5016,2,圻,qí,,,名,姓,
5017,1,萘,nài,,,名,有机化合物，白色晶体，有特殊气味，能挥发，易升华，不溶于水。可用来制造染料、药品等,
5017,2,萘,nài,,,名,姓,
5018,1,墉,yōng,,,名,〈文〉 高墙；特指城墙,石墉｜崇墉
5020,1,濂,lián,,,名,濂江，水名，在江西；濂溪，水名，在湖南,
5021,1,颞,niè,,,,见下。 颞骨 颞颥,
5022,1,缮,shàn,,,动,修补好,修缮
5022,2,缮,shàn,,,动,抄写,缮写｜缮录
5025,1,蒽,ēn,,,名,碳氢化合物，跟菲的分子式相同。无色晶体，有蓝色荧光。由煤焦油中提取，可用来制造有机染料,
5027,1,薅,hāo,,,动,拔去杂草,薅草｜薅田
5027,2,薅,hāo,,,动,〈口〉用手揪,薅住头发不放
5030,1,痼,gù,,,形,积久难治的（病）,痼疾
5030,2,痼,gù,,,形,长期形成不易改掉的,痼习｜痼癖
5031,1,祎,yī,,,形,〈文〉 美好,
5032,1,摽,biāo,,,动,〈文〉 挥去；抛弃,
5032,2,摽,biào,,,动,紧紧捆绑,把行李摽在车架子上｜栅栏门要散了，先拿铁丝摽上。
5032,3,摽,biào,,,动,胳膊紧钩住,两个人摽着胳膊散步。
5032,4,摽,biào,,,动,过分亲近，频繁接触,不要跟坏人摽在一块儿。
5032,5,摽,biào,,,动,互相比着（干）,他们组老跟我们摽着干｜摽劲儿
5033,1,耋,dié,,,名,〈文〉 七八十岁的年纪；泛指老年,耄（mào）耋之年。
5034,1,涿,zhuō,,,,用于地名。如涿州、涿鹿，均在河北,
5035,1,猃,xiǎn,猃狁,xiǎnyǔn,名,周代对獯鬻（xūnyù）的称呼,
5038,1,苄,biàn,苄基,biànjī,名,甲苯分子中的甲基失去一个氢原子而成的基团,
5039,1,鼬,yòu,,,名,哺乳动物，体小而长，毛有黄褐、棕、灰棕等色，四肢短小，耳小而圆，尾较粗，肛腺通常很发达。有黄鼬、白鼬、香鼬、臭鼬等不同种类。黄鼬俗称黄鼠狼,
5040,1,妁,shuò,,,名,〈文〉 媒人,媒妁
5041,1,镝,dí,,,名,〈文〉 箭头；箭,鸣镝｜锋镝
5041,2,镝,dī,,,名,金属元素，符号 Dy，银白色，质软，有低毒。用作核反应堆材料、荧光体激活剂,
5042,1,藜,lí,,,名,一年生草本植物，茎挺直粗壮，叶略呈三角形，夏秋开黄绿色小花。嫩叶可以食用，全草可以做药材,
5043,1,杲,gǎo,,,形,〈文〉光明；光线充足,杲日｜秋阳杲杲
5043,2,杲,gǎo,,,名,姓,
5044,1,骐,qí,,,名,〈文〉 有青黑色纹理的马,
5045,1,哐,kuāng,,,拟声,模拟物体撞击、震动的声音,哐的一声，铁门关上了｜大锣敲得哐哐响
5046,1,苁,cōng,,,名,苁蓉 cōngróng 指草苁蓉和肉苁蓉,
5046,2,苁,cōng,,,名,姓,
5047,1,闾,lǘ,,,名,〈文〉里巷的大门,倚闾而望
5047,2,闾,lǘ,,,名,古代户籍编制单位，周代以二十五家为一闾。民国以后某些地区也用过,
5047,3,闾,lǘ,,,名,〈文〉里巷；邻里,穷闾隘巷｜村闾｜闾巷
5047,4,闾,lǘ,,,名,姓,
5048,1,钯,bǎ,,,名,金属元素，符号 Pd。银白色，熔点较高，延展性强，能大量吸收氢气。用作氢化或脱氢的催化剂，也用于制造特种合金等,
5049,1,浼,měi,,,动,〈文〉 污染；玷污 请托；央求,
5050,1,癜,diàn,,,名,皮肤上出现紫斑或白斑的病,紫癜｜白癜风
5051,1,芩,qín,,,名,古书上指芦苇一类的植物,
5052,1,荪,sūn,,,名,〈文〉 荃,
5053,1,馊,sōu,,,动,食物变质而发出酸臭的味道；也指身体或贴身衣物发出汗臭味,饭馊了｜大热天，汗水把衣裳都沤馊了。
5053,2,馊,sōu,,,形,比喻（主意等）不高明,这主意真够馊的｜馊点子
5056,1,牖,yǒu,,,名,〈文〉 窗户,户牖
5057,1,獒,áo,,,名,一种凶猛善斗的狗，体大，尾长，四肢较短，常用作猎狗,藏（zàng）獒。
5059,1,炀,yàng,,,动,〈文〉 烘烤；焚烧,
5060,1,骅,huá,骅骝,huáliú,,赤色的骏马；泛指骏马,骅骝骐骥，日行千里。
5061,1,玑,jī,,,名,〈文〉不圆的珍珠,珠玑
5061,2,玑,jī,,,名,古代一种观测天象的仪器,
5063,1,卅,sà,,,数,〈文〉 数目，三十,五卅运动
5064,1,葭,jiā,,,名,〈文〉初生的芦苇,蒹葭（蒹：没有出穗的芦苇）。
5064,2,葭,jiā,,,名,姓,
5065,1,犟,jiàng,,,形,执拗；不听人劝,脾气太犟｜这老头儿有股犟劲儿。
5066,1,澧,lǐ,,,名,澧水，水名，在湖南，流入洞庭湖,
5067,1,砒,pī,,,名,砷的旧称,
5067,2,砒,pī,,,名,砒霜,红砒｜白砒
5068,1,摈,bìn,,,动,〈文〉 排斥；抛弃,摈斥｜摈弃
5070,1,蒯,kuǎi,,,名,蒯草，多年生草本植物，叶子条形，开褐色花。丛生在水边或阴湿的地方。茎可以编席或造纸,
5070,2,蒯,kuǎi,,,名,姓,
5071,1,傈,lì,傈僳族,lìsùzú,名,我国少数民族之一。主要分布在云南和四川,
5072,1,琨,kūn,,,名,〈文〉 玉石,
5073,1,亓,qí,,,名,姓,
5074,1,罅,xià,,,名,缝隙；裂缝,石罅｜窗罅｜裂罅
5074,2,罅,xià,,,名,漏洞；缺陷,罅漏｜补罅
5077,1,竦,sǒng,,,形,〈文〉恭敬,竦然肃立｜竦慕
5078,1,豢,huàn,,,动,饲养牲畜,豢养
5079,1,畦,qí,,,名,由田埂分成的排列整齐的小块田地,菜畦
5080,1,浃,jiā,,,形,〈文〉周遍；满,倾盆大雨，浃地交流。
5080,2,浃,jiā,,,动,湿透；浸透,汗流浃背
5081,1,鞣,róu,,,动,用鞣料使兽皮软化，加工成皮革,这皮子鞣得好｜鞣制｜鞣料
5082,1,赓,gēng,,,动,〈文〉 继续,赓续｜赓其韵以和之
5083,1,巯,qiú,巯基,qiújī,名,有机化合物中由氢和硫两种元素组成的一价原子团,
5084,1,殒,yǔn,,,动,死,殒命
5085,1,偈,jì,,,名,梵语音译词“偈陀（Gatha）”的简称。佛经中的唱词；泛指与佛教有关或带有佛教色彩的诗作,诵偈｜偈语
5087,1,醑,xǔ,,,名,〈文〉美酒,
5087,2,醑,xǔ,,,名,醑剂,樟脑醑｜橙皮醑
5088,1,聿,yù,,,助,〈文〉 用在句首或句中，起协调音节的作用,岁聿其暮
5089,1,阚,kàn,,,名,姓,
5090,1,琰,yǎn,,,名,〈文〉 一种上端尖的玉圭,
5091,1,呷,gā,,,,现在一般写作“嘎嘎”,
5091,2,呷,gāgā,,,,现在一般写作“嘎嘎”,
5091,3,呷,xiā,,,动,抿，小口地喝,呷了一口酒
5092,1,潴,zhū,,,动,水停聚,潴积｜潴留
5092,2,潴,zhū,,,名,〈文〉水停聚的地方,
5093,1,鲳,chāng,,,名,鱼，体侧扁而宽，近于卵圆形，银灰色，成鱼腹鳍消失。生活在海洋中,
5094,1,卟,bǔ,,,,音译用字，用于“卟吩” “卟啉”（均为自然界广泛存在的有机化合物，是叶绿素、血红蛋白等的重要组成成分）等,
5095,1,揿,qìn,,,动,某些地区指用手按,揿门铃
5096,1,嶷,yí,,,,用于地名。如九嶷，山名，在湖南,
5097,1,泷,shuāng,,,名,泷水，水名，在广东,
5099,1,鄢,yān,,,名,鄢陵 yānlíng 地名，在河南,
5099,2,鄢,yān,,,名,姓,
5101,1,挹,yì,,,动,〈文〉 舀,挹水于河｜挹彼注兹（从一方取出来给另一方）。
5102,1,锷,è,,,名,〈文〉 刀剑的刃,锋锷
5103,1,赅,gāi,,,形,〈文〉 完备；齐全,言简意赅｜赅备
5104,1,祚,zuò,,,名,〈文〉 福 帝位；皇位 践 祚 | 帝 祚,
5105,1,旃,zhān,,,代,〈文〉“之” “焉”的合音，指代人或事物，兼表语气,勉旃!
5106,1,糁,sǎn,,,名,饭粒,饭糁
5106,2,糁,shēn,,,名,谷物磨成的小碎粒,玉米糁儿
5107,1,瓘,guàn,,,名,〈文〉 一种玉,
5108,1,勰,xié,,,形,〈文〉 和谐,
5110,1,橐,tuó,,,拟声,模拟某些物体撞击的声音（多叠用）,橐橐的木鱼声
5112,1,铟,yīn,,,名,金属元素，符号 In。银白色，质软，熔点较低。可用来制造低熔合金和轴承合金，在原子能工业中用来测量或吸收中子,
5113,1,脲,niào,,,名,尿素,
5114,1,箜,kōng,箜篌,kōnghóu,名,古代一种拨弦乐器，有竖式、卧式两种，弦数因乐器大小而异，最少5根，最多25根,
5115,1,珩,héng,,,名,古代指一组玉佩上端横着的玉，形状像磬而较小,
5118,1,轲,kē,,,,用于人名。孟子，名轲，战国时期著名思想家,
5119,1,钇,yǐ,,,名,金属元素，符号Y。暗灰色，在空气中易氧化。用于核工业，也用作高温合金和特殊半导体的材料以及某些金属的脱氧剂等,
5122,1,瀹,yuè,,,动,〈文〉 烹煮 瀹 茗（煮茶） 疏导（河道） 疏 瀹,
5123,1,鲰,zōu,,,名,小鱼,
5123,2,鲰,zōu,,,形,小，指人的渺小浅陋,鲰生（对人的蔑称；对自己的谦称）。
5124,1,饧,xíng,,,名,〈文〉糖稀,饧糖｜饧渣
5124,2,饧,xíng,,,动,糖块、面剂子等变软,糖饧了｜这块面得饧一饧
5124,3,饧,xíng,,,形,形容眼皮半开半合，看东西蒙眬,两眼发饧
5128,1,曷,hé,,,代,〈文〉 表示疑问，相当于“何” “什么” 激昂大义，蹈死不顾，亦 曷 故哉? 表示疑问，相当于“何日” “何时” 吾子其 曷 归? 表示疑问或反问，相当于“为什么” “哪里” 曷 足道哉? ,
5129,1,氖,nǎi,,,名,非金属元素，符号 Ne。无色无臭气体，化学性质不活泼，放电时发出红色光。可用来制霓虹灯和指示灯等。通称氖气,
5130,1,妣,bǐ,,,名,〈文〉 称已死去的母亲,如丧考妣｜先妣
5131,1,砭,biān,,,动,古代用石针刺激人体皮肉治病,针砭
5131,2,砭,biān,,,名,古代治病用的石针,砭石｜砭针
5131,3,砭,biān,,,动,尖锐地批评,痛砭时弊
5132,1,镏,liú,镏金,liújīn,动,我国特有的一种镀金法。用溶解在水银里的黄金涂在器物表面上，再晾干、烘烤、轧光,
5133,1,伢,yá,,,名,某些地区指小孩子,细伢｜伢子
5137,1,茔,yíng,,,名,〈文〉 墓地,祖茔｜坟茔
5138,1,嘌,piào,,,形,〈文〉 疾速,
5139,1,犴,hān,,,名,驼鹿,
5140,1,缱,qiǎn,缱绻,qiǎnquǎn,,感情深厚，情意缠绵,两情缱绻｜缱绻柔情
5141,1,孱,chán,,,形,瘦弱；软弱,孱弱
5143,1,魍,wǎng,魍魉,wǎngliǎng,名,古代传说中的山川精怪,魑魅魍魉
5144,1,礓,jiāng,礓,jiāngcā,名,园林等传统建筑门口铺设的有坡度的石块。上面凿有平行的凸起横纹防滑，可以代替台阶，多供车马行走,
5145,1,瞵,lín,,,动,〈文〉 注视,鹰瞵鹗视（像鹰和鹗一样目光锐利地注视着）｜瞵盼
5146,1,堇,jǐn,,,,见下。 堇菜 堇色,
5147,1,毖,bì,,,形,〈文〉谨慎,
5147,2,毖,bì,,,动,使谨慎小心,惩前毖后
5148,1,菀,yù,,,形,〈文〉 茂盛,
5149,1,帱,dào,,,动,〈文〉 覆盖,覆帱
5150,1,獾,huān,,,名,哺乳动物，头长耳短，前肢爪长，毛灰色，头部有三条白纹，胸、腹、四肢黑色。穴居于山野，夜间活动，杂食,
5152,1,垓,gāi,,,数,〈文〉 数目，指1万万,
5153,1,荻,dí,,,名,多年生草本植物，形状像芦苇，地下茎蔓延，地上茎直立，叶片线状披针形。生长在路旁或水边。茎秆可用来编席，也是造纸和制人造丝的原料,
5154,1,搴,qiān,,,动,〈文〉拔取,斩将搴旗
5154,2,搴,qiān,,,,褰,
5155,1,舻,lú,,,名,〈文〉 船头；泛指船,舳（zhú）舻（首尾衔接的船只）｜登舻
5157,1,揄,yú,,,动,〈文〉引；提出,揄扬｜揄策（出谋划策）。
5158,1,骝,liú,,,名,〈文〉 黑鬃黑尾的红马,
5159,1,遽,jù,,,形,〈文〉仓促；忽然,遽增｜遽别
5159,2,遽,jù,,,形,〈文〉惊慌,遽容（惊慌的神色）｜惶遽
5159,3,遽,jù,,,名,姓,
5160,1,镗,táng,,,动,用旋转的刀具对工件上已有的孔眼进行切削,镗孔
5161,1,貔,pí,,,名,古书上说的一种猛兽，外形像虎,
5163,1,鳕,xuě,,,名,鱼，体长形而略侧扁，灰褐色，有暗褐色斑点和斑纹；头大，口大，下颌有一根触须；背鳍三个，臀鳍两个；尾小，不分叉。鱼肉雪白。生活在海洋中。肝可以制鱼肝油,
5164,1,锆,gào,,,名,金属元素，符号 Zr。银灰色结晶体，质硬，熔点高，耐腐蚀。可用于制作核反应堆铀棒的外壳及冶炼高强度合金,
5165,1,爿,pán,,,名,某些地区指劈成片的竹子、木柴等,竹爿｜柴爿
5165,2,爿,pán,,,量,某些地区用于土地，相当于“块” “片”,一爿田
5165,3,爿,pán,,,量,某些地区用于商店、工厂等，相当于“家” “座”,一爿店
5166,1,琚,jū,,,名,〈文〉佩玉,
5166,2,琚,jū,,,名,姓,
5167,1,硎,xíng,,,名,〈文〉 磨刀石 砺刃于 硎 磨（mó）制,
5168,1,銮,luán,,,名,古代安装在皇帝车驾上的铃铛,銮铃｜銮音
5168,2,銮,luán,,,名,〈文〉借指皇帝的车驾,起驾回銮｜迎銮护驾
5170,1,蒇,chǎn,,,动,〈文〉 完成；解决,蒇事（把事情办完）。
5171,1,夔,kuí,,,名,古代传说中的一种怪兽,
5171,2,夔,kuí,,,名,夔州，古地名，在今重庆奉节一带,
5172,1,嗬,hē,,,叹,表示惊讶,嗬，真棒!｜嗬，这回考得真不错!
5174,1,伧,cāng,,,形,〈文〉 粗野,伧俗｜伧夫
5175,1,恁,nèn,,,代,某些地区用来指比较远的人或事物，相当于“那”,恁时节你还小着呢。
5175,2,恁,nèn,,,代,某些地区用来表示程度、状态、方式等，相当于“那么” “这么” “这样”,这树结了恁多果子｜这孩子恁不听话｜恁好
5176,1,陂,pí,,,,用于地名。如黄陂，在湖北,
5176,2,陂,pō,陂陀,pōtuó,,倾斜不平,山路陂陀起伏
5177,1,熘,liū,,,动,烹调方法，把菜肴油炸、水煮或清蒸后，加入用作料、淀粉等调好的汁液，均匀地浇在菜肴上并加热,滑熘里脊｜熘肝尖｜醋熘白菜
5178,1,哌,pài,,,,音译用字，用于“哌嗪”等,
5179,1,狃,niǔ,,,动,习以为常而不重视,一夫不可狃，况国乎?
5179,2,狃,niǔ,,,动,习惯；熟悉,使四体狃于寒暑之变｜狃习
5179,3,狃,niǔ,,,动,沿袭；拘泥,狃于陋习｜狃于成见
5180,1,趔,liè,趔趄,lièqie,动,身体摇晃，走路不稳,往前趔趄了两步，但没摔倒｜趔趄着走了过来
5181,1,柘,zhè,,,名,柘树，落叶灌木或小乔木，叶子卵形或倒卵形，果实球形。木材坚韧致密，是贵重的木材。叶子可喂蚕，根皮可以做药材,
5182,1,倥,kǒng,倥偬,kǒngzǒng,,事务繁忙、紧迫,戎马倥偬
5184,1,鲟,xún,,,名,鱼，体形略呈圆筒状，长可达3米多，背部深灰或灰黄色，腹部白色，口尖而小。生活在淡水中，有的入海越冬。我国有中华鲟、达氏鲟，均属国家保护动物,
5185,1,嗫,niè,嗫嚅,nièrú,,吞吞吐吐，想说又不敢说,
5186,1,羑,yǒu,羑里,yǒulǐ,名,古地名，在今河南汤阴北,
5188,1,膻,shān,,,形,形容像羊身上的那种气味,他做的红焖羊肉一点儿也不膻｜膻气｜腥膻
5190,1,尕,gǎ,,,形,某些地区形容小,尕娃｜尕王
5191,1,帙,zhì,,,名,〈文〉 书籍或画册外面包的布套；书的卷册 卷 帙 浩繁 用于装套的线装书，一函为一帙 刊印千 帙,
5192,1,舛,chuǎn,,,动,〈文〉 相违背；相矛盾 舛 驰（相背而驰） 差错 舛 误 | 舛 讹 不幸；不顺利 命途多 舛 姓 ,
5193,1,淙,cóng,淙淙,cóngcóng,,模拟流水的声音,溪水淙淙
5194,1,宓,fú,,,名,姓,
5194,2,宓,mì,,,形,〈文〉安静,静宓
5194,3,宓,mì,,,名,姓,
5195,1,婺,wù,,,名,婺江，水名，在江西,
5196,1,刽,guì,,,动,〈文〉 砍断；剖开,
5197,1,阗,tián,,,动,〈文〉 充满,宾客阗门
5199,1,棬,quān,,,名,〈文〉 用曲木制成的盛水器皿,杯棬｜柳棬
5200,1,衄,nǜ,,,动,〈文〉 鼻子出血；泛指出血 鼻 衄 | 耳 衄 | 齿 衄 战败；损伤 战 衄 | 败 衄 ,
5201,1,炝,qiàng,,,动,烹调方法，将菜肴放入沸水中略煮或在热油中略炸，取出后再用佐料来拌,芥末炝菠菜
5202,1,趄,qiè,,,动,倾斜,趄着身子
5203,1,傧,bīn,,,动,〈文〉 引导或迎接宾客,
5204,1,镒,yì,,,量,"古代重量单位,1镒为20两，一说为24两",
5206,1,庥,xiū,,,动,〈文〉 庇护；保护,
5208,1,哝,nóng,哝哝,nóngnong,动,小声说话,你们俩哝哝什么呢?
5209,1,苎,zhù,苎麻,zhùmá,名,多年生草本植物，茎部韧皮纤维也叫苎麻，是纺织工业的重要原料,
5210,1,髯,rán,,,名,〈文〉 两腮上的胡子；泛指胡子,长髯｜美髯｜虬髯
5213,1,谖,xuān,,,动,〈文〉 欺诈 忘记,
5214,1,硖,xiá,硖石,xiáshí,名,地名，在浙江,
