definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img
165314,16531,4,指橡胶,rubber,
165411,16541,1,归还;抵补,repay; redeem; compensate,
165412,16541,2,满足,fulfil; satisfy; meet the need of,
165511,16551,1,客人,guest,
165512,16551,2,(Bīn)姓。,a surname,
165611,16561,1,翻译,translate; interpret,
165711,16571,1,袭击;侵袭,assault; attack,
165712,16571,2,(Xí)姓。,a surname,
165713,16571,3,照样做;依照着继续下去,copy; imitate; pattern after,
165714,16571,4,〈书fml.〉〈量词classifier〉用于成套的衣服,[used for counting complete suit or suits of clothing],
165811,16581,1,连贯,string together,
165812,16581,2,(～ㄦ,chuànr,
165813,16581,3,勾结(做坏事),conspire,
165814,16581,4,错误地连接,connect wrongly,
165815,16581,5,由这里到那里走动,go from one place to another,
165816,16581,6,担任戏曲角色,play a role in a theatric performance,
165911,16591,1,说明;申述,state; express; explain,
165912,16591,2,地支的第九位。,"shen,9th of the 12 Earthly Branches",
165913,16591,3,上海的别称。,"Shen, another name for上海 Shànghǎi",
165914,16591,4,姓。,a surname,
166011,16601,1,握;抓,clutch; hold; grasp; grab,
166012,16601,2,使人或动物落入自己的手中,catch; capture; seize; ensnare,
166111,16611,1,"用工具或手从物体的表面向里用力,取出其一部分或其中包藏的东西",gouge sth. out; dig; excavate; remove part of sth. with a tool or hands,
166112,16611,2,〈方dial.〉用指甲抓。,scratch with fingernails,
166211,16621,1,鸟兽、昆虫住的地方,"(of birds, animals, insects) nest; lair; den",
166212,16621,2,〈比喻fig.〉坏人聚居的地方,place where evildoers get together; lair,
166213,16621,3,〈方dial.〉(～ㄦ,wōr,
166214,16621,4,(～ㄦ,wōr,
166215,16621,5,窝藏,harbour; shelter,
166216,16621,6,蜷缩或呆在某处不活动,curl up; huddle up,
166217,16621,7,郁积不得发作或发挥,(be forced to) hold in,
166218,16621,8,使弯或曲折,bend,
166219,16621,9,〈量词classifier〉用于一胎所生的或一次孵出的动物(猪、狗、鸡等),"[used for a brood of animals, such as pigs, dogs, chicks, etc., produced at one birth or hatching] litter; brood",
166311,16631,1,踩,tread; stamp,
166312,16631,2,在现场(查勘),make on-the-spot investigation,
166321,16632,1,[踏实](tā·shi)同same as‘塌实’,tā·shi,
166411,16641,1,姓。,a surname,
166511,16651,1,允许,permit; allow; consent; grant,
166512,16651,2,公平;适当,fair; appropriate; suitable,
166611,16661,1,舌头。,tongue,
166612,16661,2,像舌头的东西,sth. shaped like a tongue,
166613,16661,3,铃或铎中的锤。,tongue of a bell; clapper,
166711,16671,1,滑行;(往下)滑,slide; glide,
166712,16671,2,偷偷地走开,slip away; sneak off,
166713,16671,3,光滑;平滑,smooth; glossy,
166714,16671,4,〈方dial.〉看,glance; take a look,
166715,16671,5,顺着;沿,along,
166716,16671,6,〈方dial.〉很;非常,very; extremely,
166721,16672,1,迅速的水流,swift current,
166722,16672,2,〈方dial.〉迅速;敏捷,swift; fast; quick,
166723,16672,3,房顶上流下来的雨水,rainwater from the roof,
166724,16672,4,檐沟,eaves gutter,
166725,16672,5,(～ㄦ,liùr,
166726,16672,6,(～ㄦ,liùr,
166727,16672,7,〈方dial.〉练,practise,
166728,16672,8,同same as‘熘’,liū,
166729,16672,9,〈方dial.〉用石灰、水泥等抹(墙缝);堵、糊(缝隙),"point; fill or refill the joints of a brick wall; fill (a crevice, fissure, etc.) with lime, cement, etc.",
166811,16681,1,停留,halt; stay,
166812,16681,2,(部队或工作人员)住在执行职务的地方;(机关)设在某地,(of troops or personnel) be stationed; encamp,
166911,16691,1,见see【吊膀子】,diàobàng·zi,
166921,16692,1,"[膀胱](pángguāng)人或高等动物体内储存尿的器官,囊状,位于盆腔内。是由平滑肌构成的,有很大的伸缩性。尿由肾脏顺着输尿管进入膀胱。有的地区叫尿脬(suī·pāo)。","urinary bladder; membranous sac containing urine in the pelvic cavity of a human being or a higher animal, consisting of smooth muscles and being thus very elastic; known in some regions as 尿脬suī·pāo",
166931,16693,1,肩膀,shoulder,
166932,16693,2,(～ㄦ,bǎngr,
166941,16694,1,(大片的皮肉)浮肿,swell,
167011,16701,1,捕鱼,fishing; fishery,
167012,16701,2,谋取(不应得的东西),take sth. one is not entitled to,
167111,16711,1,缠绕,entangle,
167112,16711,2,集合,gather together,
167113,16711,3,〈书fml.〉督察;检举,supervise; inform against,
167114,16711,4,纠正,correct; rectify,
167211,16721,1,(液体或含水分的东西)遇冷凝固,(of liquid or things containing water) freeze; change from liquid to solid due to extreme cold,
167212,16721,2,(～ㄦ,dòngr,
167213,16721,3,受冷或感到冷,feel very cold; freeze; be frostbitten,
167311,16731,1,掉转;转动,turn round,
167312,16731,2,拧(nǐng),twist; wrench; wrest; wring,
167313,16731,3,拧伤(筋骨),sprain; wrench,
167314,16731,4,身体左右摇动(多指走路时,of one's body as one walks,
167315,16731,5,揪住,seize; grapple with,
167316,16731,6,不正,crooked; skew; slant,
167411,16741,1,"君主时代的官吏,有时也包括百姓",subject; minister; officials and common people under a feudal ruler,
167412,16741,2,官吏对皇帝上书或说话时的自称。,[how a court official referred to himself when addressing the emperor] I; your vassal,
167511,16751,1,灰尘;尘土,dust,
167512,16751,2,"长度单位,一埃等于一亿分之一厘米。主要用来计算光波等的波长。这个单位名称是为纪念瑞典物理学家埃斯特朗(Anders Jonas ╖ngstr╗m)而定的。","angstrom, unit of linear measure. One angstrom equals one tenth of a millimicron or one ten-millionth of a millimetre, primarily used to express electromagnetic wavelengths. This unit of length is named after the Swedish physicist Anders Jonas ╖ngstr╗m (1814-1874).",
167611,16761,1,车轮中连接车毂和轮辋的一条条直棍ㄦ。,spoke; straight rod radiating from a wheel hub to the rim,
167711,16771,1,心情不舒畅;心烦,bored; depressed; in low spirits,
167712,16771,2,密闭;不透气,tightly closed; sealed,
167721,16772,1,气压低或空气不流通而引起的不舒畅的感觉,stuffy; stifling; discomfort caused by low air pressure or lack of ventilation,
167722,16772,2,使不透气,cover tightly,
167723,16772,3,不吭声;不声张,speechless; silent,
167724,16772,4,〈方dial.〉声音不响亮,(of voice or sound) muffled,
167725,16772,5,"在屋里呆着,不到外面去",shut oneself or sb. indoors,
167811,16781,1,固体吸收液体后体积增大,"(of solids) swell after absorbing water, etc.",
167812,16781,2,(头部)充血,(of the head) be swelled by a rush of blood,
167813,16781,3,多出;超出(用于度量衡或货币的数目,"of weight and measures, etc.",
167821,16782,1,(水位)升高;(物价)提高,"(of water, prices, etc.) rise; surge; go up; become higher",
167911,16791,1,为了表示负责而在文件、单据上亲自写上姓名或画上记号,sign; autograph,
167912,16791,2,用比较简单的文字提出要点或意见,write down brief comments on a document,
167913,16791,3,(～ㄦ,qiānr,
167914,16791,4,(～ㄦ,qiānr,
167915,16791,5,(～ㄦ,qiānr,
167916,16791,6,粗粗地缝合。,tack; fasten cloth or a seam with a loose basting stitch,
168011,16801,1,计量单位名称。,unit of measurement,
168111,16811,1,庆祝;庆贺,celebrate; congratulate,
168112,16811,2,(Hè)姓。,a surname,
168211,16821,1,光线强烈地照射,shine; illuminate; dazzle,
168212,16821,2,炫耀,flaunt; show off,
168213,16821,3,光芒;光辉,ray of light; radiance,
168214,16821,4,光荣,honour; credit,
168311,16831,1,辨别;分辨,differentiate; distinguish; discriminate,
168411,16841,1,"周朝国名,在今河北北部和辽宁南部。","Yan, a state during the Eastern Zhou Dynasty in present-day northern Hebei Province and southern Liaoning Province",
168412,16841,2,指河北北部。,northern Hebei Province,
168413,16841,3,姓。,a surname,
168421,16842,1,"鸟类的一科,翅膀尖而长,尾巴分开像剪刀。捕食昆虫,对农作物有益。春天飞到北方,秋天飞到南方,是候鸟。常见的有家燕。","swallow; migrant passerine bird of the family Hirundinidae, having long, pointed wings and a forked tail, feeding on insects, noted for their regular migrations to the north in spring and the south in autumn. Those habitually building their nests in human dwellings are a common type of swallows.",
168422,16842,2,同same as‘宴’,yàn,
168423,16842,3,同same as‘宴’,yàn,
168511,16851,1,使人心情安适,console; comfort,
168512,16851,2,心安,be relieved,
168611,16861,1,〈书fml.〉偏;不正,inclined to one side; oblique,
168612,16861,2,〈书fml.〉很;相当地,quite; rather; considerably; well; significantly,
168711,16871,1,欠别人的钱,debt,
168811,16881,1,"人和高等动物的呼吸器官。人的肺在胸腔中,左右各一,和支气管相连。由心脏出来含有二氧化碳的血液经肺动脉到肺泡内进行气体交换,变成含有氧气的血液,经肺静脉流回心脏。","lung; respiratory organ of man and higher animals. Man has a lung on either side of the thoracic cavity, connected by the bronchus. Blood containing carbon dioxide starts from the heart, passes through the pulmonary artery into the pulmonary alveoli, becomes oxygenated through gas exchange, and flows through the pulmonary vein back to the heart.",
168911,16891,1,逼迫;给人以威胁,force; compel; press; drive,
168912,16891,2,强迫索取,press for; extort,
168913,16891,3,靠近;接近,press on towards; advance on,
168914,16891,4,〈书fml.〉狭窄,narrow,
169011,16901,1,(～ㄦ,húnr,
169012,16901,2,指精神或情绪,spirit; mood,
169013,16901,3,特指崇高的精神,lofty spirit,
169111,16911,1,急;忙,hastily; hurriedly,
169211,16921,1,旺盛,burgeoning; flourishing; going,
169212,16921,2,〈方dial.〉多;充足,plentiful; bounteous,
169311,16931,1,婚姻,marriage,
169312,16931,2,"由婚姻结成的、比较间接的亲戚关系,如称弟兄的岳父、姐妹的公公为‘姻伯’,称姐妹的丈夫的弟兄、妻子的表兄弟为‘姻兄、姻弟’等。","indirect relationship by marriage, e.g. one calls a brother's or sister's father-in-law yinbo, and brother-in-law's brother or wife's cousin yinxiong or yindi",
169411,16941,1,"不嚼或不细嚼,整个ㄦ地或成块地咽下去",swallow; devour; gulp down; swallow sth. whole without chewing or chewing properly,
169412,16941,2,并吞;吞没①,annex; seize; take (illegal) possession of,
169511,16951,1,像糖和蜜的味道,sweet; honeyed,
169512,16951,2,形容舒适、愉快,comfortable; pleasant,
169611,16961,1,"公制重量单位,1吨等于1,000公斤,合2,000市斤。","ton (t.) (equal to 1,000 kg. or 2,000 jin);",
169612,16961,2,"英美制重量单位。英国为英吨,美国为美吨。",British and US weight unit; (short for) long ton or short ton,
169613,16961,3,登记吨的简称。,Abbr. for登记吨dēngjìdūn,
169614,16961,4,"船舶运输时按货物的体积计算运费用的单位,根据不同的货物定出体积换算成吨数的不同标准。","(in shipping) tonnage; unit for calculating transportation expenses according to the volume of freight, there being different standards for converting cargo volume into tonnage",
169711,16971,1,支;架,put up; build,
169712,16971,2,把柔软的东西放在可以支架的东西上,hang soft things over sth. that can be propped up,
169713,16971,3,连接在一起,connect; join,
169714,16971,4,凑上;加上,"throw in more (people, money, etc.); add",
169715,16971,5,搭配;配合,arrange in pairs or groups,
169716,16971,6,共同抬起,lift sth. together,
169717,16971,7,乘;坐(车、船、飞机等),"take (a bus, ship, plane, etc.); travel (or go) by",
169811,16981,1,抑止(呼吸),hold (one's breath),
169812,16981,2,除去;排除,reject; get rid of; abandon,
169821,16982,1,[屏营](bīngyíng)〈书fml.〉形容惶恐的样子(多用于奏章、书札,"oft. used in memorials to the throne, letters, etc.",
169831,16983,1,屏风,screen,
169832,16983,2,(～ㄦ,píngr,
169833,16983,3,遮挡,shield sb. or sth.,
169911,16991,1,遮盖;掩蔽,cover up; hide,
169912,16991,2,关;合,shut; close,
169913,16991,3,〈方dial.〉关门或合上箱盖等物时被夹住,get squeezed or pinched by a door or lid,
169914,16991,4,〈书fml.〉乘人不备(袭击、捕捉),attack by surprise,
170011,17001,1,"〈方dial.〉河汊,多用于地名",tributary; generally used in the name of places,
170021,17002,1,水或云气冒出,(of water or clouds) gush; pour; surge,
170022,17002,2,从水或云气中冒出,rise; spring; well; emerge (from water or clouds),
170023,17002,3,"波峰呈半圆形,波长特别大、波速特别高的海浪","huge, semicircularly crested, speedy sea wave of exceptionally long wavelength",
170111,17011,1,姓。,a surname,
170211,17021,1,热水;开水,hot water; boiling water,
170212,17021,2,专指温泉(现多用于地名),a special reference to hot spring (now mostly used in place names),
170213,17021,3,食物煮后所得的汁水,water left from boiling sth.,
170214,17021,4,烹调后汁ㄦ特别多的副食,broth; soup,
170215,17021,5,汤药,decoction,
170216,17021,6,(Tāng)姓。,a surname,
170221,17022,1,[汤汤],shāngshāng,
170311,17031,1,顶上有路可通行的山,mountain; ridge of a mountain; mountain with roads accessible to the top,
170312,17031,2,高大的山脉,mountain range; high or lofty mountains,
170313,17031,3,专指大庾岭等五岭,esp. the Five Ridges including the Dayu Ridge,
170411,17041,1,设计;起草,draft,
170412,17041,2,打算;想要,plan; be going to,
170413,17041,3,模仿,imitate,
170414,17041,4,相比,collate,
170415,17041,5,猜测;假设,surmise; infer,
170511,17051,1,聪明,clever; smart; bright; intelligent; brilliant,
170611,17061,1,〈古代arch.〉官名,official title in imperial times,
170612,17061,2,对某种人的称呼,[used in forming nouns showing sb.'s status],
170613,17061,3,女子称丈夫或情人,[used by a woman in addressing her husband or lover] darling,
170614,17061,4,〈旧时old〉称别人的儿子,sb.'s son,
170615,17061,5,(Láng)姓。,a surname,
170621,17062,1,见see【屎壳郎】,shǐ·kelàng,
